timestamp, t_err_s
671, 0.31103304
672, 0.30833036
673, 0.3114218
674, 0.3138403
675, 0.3116748
676, 0.31148994
677, 0.31597328
678, 0.31737164
679, 0.32170367
680, 0.32458574
681, 0.32715157
682, 0.33029878
683, 0.334832
684, 0.33475167
685, 0.33406264
686, 0.33412203
687, 0.33479536
688, 0.33268353
689, 0.33692202
690, 0.3388203
691, 0.3348367
692, 0.33154023
693, 0.33208308
694, 0.33078265
695, 0.32847753
696, 0.31433365
697, 0.31532934
698, 0.31000704
699, 0.3071515
700, 0.3090072
701, 0.3174571
702, 0.31792578
703, 0.31368473
704, 0.30913013
705, 0.31125665
706, 0.30890962
707, 0.3037786
708, 0.3043615
709, 0.30611247
710, 0.30204362
711, 0.304457
712, 0.30696332
713, 0.30133915
714, 0.29577118
715, 0.29458222
716, 0.29774097
717, 0.29867834
718, 0.29668126
719, 0.29195085
720, 0.29189226
721, 0.28070804
722, 0.26968867
723, 0.26905563
724, 0.26717788
725, 0.258853
726, 0.24070156
727, 0.23392914
728, 0.23011385
729, 0.22098632
730, 0.21226144
731, 0.2069676
732, 0.20305724
733, 0.19853881
734, 0.19229902
735, 0.18814725
736, 0.18281709
737, 0.17911793
738, 0.18006325
739, 0.17935494
740, 0.17135307
741, 0.17096049
742, 0.17126215
743, 0.16432258
744, 0.16651708
745, 0.16848017
746, 0.16943543
747, 0.17298426
748, 0.17425106
749, 0.1728218
750, 0.17437103
751, 0.17756188
752, 0.17677307
753, 0.17896634
754, 0.1845099
755, 0.18564634
756, 0.18654482
757, 0.1856198
758, 0.18536371
759, 0.18460454
760, 0.18483081
761, 0.18294306
762, 0.18102016
763, 0.18080257
764, 0.17579435
765, 0.1768728
766, 0.17228535
767, 0.16521476
768, 0.16811888
769, 0.16514201
770, 0.15879317
771, 0.15630458
772, 0.15176426
773, 0.15106145
774, 0.14828822
775, 0.14096156
776, 0.13815606
777, 0.13803528
778, 0.13394088
779, 0.13186821
780, 0.14007007
781, 0.13785827
782, 0.14092462
783, 0.13936631
784, 0.13742192
785, 0.13987064
786, 0.13735396
787, 0.14255501
788, 0.15252486
789, 0.15212108
790, 0.15045185
791, 0.15316218
792, 0.16124906
793, 0.15916586
794, 0.15980984
795, 0.16644594
796, 0.16982087
797, 0.17263219
798, 0.17418045
799, 0.17249809
800, 0.18063886
801, 0.18676065
802, 0.18114941
803, 0.18337701
804, 0.192262
805, 0.18253723
806, 0.1780735
807, 0.17663945
808, 0.17633963
809, 0.18108414
810, 0.18070173
811, 0.18693492
812, 0.18201613
813, 0.17565982
814, 0.17619883
815, 0.17735285
816, 0.17790397
817, 0.18488148
818, 0.18877177
819, 0.19306442
820, 0.19471934
821, 0.19842215
